date,snowfall,rainfall,daily_avg_temp,daily_avg_wind_speed,daily_avg_specific_humidity,atmospheric_radiation,visible_radiation,daily_avg_relative_humidity,total_evapotranspiration,potential_evapotranspiration,effective_rainfall,daily_avg_soil_moisture_index,SSWI_10J,drainage,runoff,snow_water_equivalent_6h,RESR_NEIGE6,daily_avg_snow_depth,snow_depth_6h,max_snow_depth,daily_avg_snow_cover_fraction,snowmelt_runoff,root_liquid_water,WGI_RACINE,min_temp,max_temp,solar,TWh
2024-01-28,0.0,0.0,5.6,2.6,4.728,2511.1,521.4,83.6,0.4,0.6,-0.4,0.915,1.31,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,2.4,7.9,89171.0,0.0445855
2024-01-29,0.0,0.0,9.7,2.5,6.181,2607.7,421.5,82.8,-0.1,0.8,0.1,0.907,1.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,5.7,12.7,85826.0,0.042913
2024-01-30,0.0,0.0,10.3,2.1,6.221,2664.4,205.0,79.7,0.0,0.9,0.0,0.902,1.104,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,9.6,11.8,86085.0,0.0430425
2024-01-31,0.0,1.1,8.5,1.6,5.314,2578.5,401.2,77.2,0.2,0.7,0.9,0.894,1.033,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,7.2,10.6,90982.0,0.045491
2024-02-01,0.0,0.1,10.0,2.2,6.871,2904.6,232.0,89.7,0.0,0.7,0.1,0.897,0.978,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,8.5,11.8,36251.0,0.0181255
2024-02-02,0.0,0.0,7.4,2.7,5.765,2879.4,425.3,90.2,0.6,0.5,-0.6,0.887,0.899,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,5.0,9.8,71320.0,0.03566
2024-02-03,0.0,0.0,10.2,2.5,6.799,2805.5,191.2,88.2,-0.1,0.6,0.1,0.881,0.789,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,8.3,10.8,73922.0,0.036961
2024-02-04,0.0,0.0,10.3,3.5,6.574,2899.8,213.6,84.7,0.2,0.8,-0.2,0.875,0.674,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,9.9,11.0,62477.0,0.0312385
2024-02-05,0.0,0.0,9.0,3.5,5.757,2628.4,316.8,80.8,0.2,0.8,-0.2,0.868,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,8.5,9.5,63189.0,0.0315945
2024-02-06,0.0,0.9,10.6,4.9,6.388,2401.9,373.5,80.8,-0.1,1.1,1.0,0.864,0.531,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.0,8.0,11.7,53136.0,0.026568
2024-02-07,0.0,5.1,11.9,5.7,7.84,3166.0,125.4,90.9,0.2,0.8,4.9,0.887,0.499,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,11.5,12.9,76435.0,0.0382175
2024-02-08,0.0,4.6,12.5,4.3,7.988,2907.3,145.7,88.7,0.0,0.9,4.6,0.933,0.51,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,12.0,13.6,58837.0,0.0294185
2024-02-09,0.0,0.0,12.0,4.3,6.985,2597.2,150.2,80.4,-0.2,1.2,0.2,0.927,0.52,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,10.8,13.5,41219.0,0.0206095
2024-02-10,0.0,5.8,9.0,1.8,6.662,2990.0,146.0,93.3,0.3,0.6,5.5,0.945,0.542,1.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,8.0,10.3,40771.0,0.0203855
2024-02-11,0.0,0.7,9.2,3.5,6.132,2643.6,148.6,85.3,0.0,0.8,0.7,0.95,0.579,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,8.0,10.2,90395.0,0.0451975
2024-02-12,0.0,0.7,8.1,1.2,5.538,2403.1,760.9,82.7,0.7,0.6,0.0,0.935,0.625,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,6.8,10.9,66082.0,0.033041
2024-02-13,0.0,0.2,8.8,2.9,5.839,2516.1,747.7,83.1,0.6,0.8,-0.4,0.924,0.671,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,4.9,11.0,117947.0,0.0589735
2024-02-14,0.0,0.1,12.7,3.1,8.09,3006.3,145.0,89.0,-0.1,0.7,0.2,0.916,0.719,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,10.3,14.4,113470.0,0.056735
2024-02-15,0.0,0.0,14.6,2.4,7.093,2597.1,581.2,69.8,0.2,1.4,-0.2,0.908,0.765,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,11.1,16.8,78082.0,0.039041
2024-02-16,0.0,0.3,13.2,3.1,7.099,2830.1,180.2,74.9,0.1,1.3,0.2,0.903,0.815,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,12.5,14.4,54723.0,0.0273615
2024-02-17,0.0,0.0,12.0,1.8,5.418,2599.9,806.1,62.6,1.0,1.3,-1.0,0.889,0.835,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,10.5,14.4,110482.0,0.055241
2024-02-18,0.0,3.7,10.3,3.1,6.69,2943.8,212.4,85.5,0.2,0.9,3.5,0.895,0.829,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0,8.1,12.2,84656.0,0.042328
2024-02-19,0.0,0.0,10.8,3.1,7.114,2804.8,163.3,88.6,0.0,0.7,0.0,0.903,0.859,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,10.4,11.3,76832.0,0.038416
2024-02-20,0.0,0.0,8.7,2.3,6.217,2811.7,259.3,89.4,0.3,0.6,-0.3,0.894,0.859,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,7.7,9.4,101821.0,0.050910500000000004
2024-02-21,0.0,12.6,9.6,4.6,6.479,2658.8,482.3,86.9,0.3,1.0,12.3,0.908,0.868,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,7.4,12.3,77341.0,0.0386705
2024-02-22,0.0,10.7,10.6,5.8,7.185,2897.0,196.1,88.7,0.6,1.0,10.1,1.014,0.982,5.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,8.9,13.1,36147.0,0.0180735
2024-02-23,0.0,1.5,6.5,4.0,4.884,2416.9,192.2,81.6,0.1,1.0,1.4,0.994,1.099,2.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.0,5.2,8.5,89465.0,0.0447325
2024-02-24,0.0,4.8,5.8,4.7,4.766,2498.1,314.8,83.3,0.3,1.0,4.5,0.993,1.233,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,4.3,7.9,104064.0,0.052032
2024-02-25,0.0,6.3,7.5,4.3,5.815,2913.6,153.6,90.6,0.2,0.7,6.1,1.017,1.41,2.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.0,5.5,8.7,51886.0,0.025943
2024-02-26,0.0,8.1,7.8,4.8,6.191,3094.4,187.6,93.8,1.2,0.5,6.9,1.038,1.61,3.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,6.3,9.1,76367.0,0.0381835
2024-02-27,0.0,0.0,7.0,4.6,4.977,2705.9,326.8,80.4,0.6,1.0,-0.6,1.024,1.786,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.0,5.7,8.6,61561.0,0.0307805
2024-02-28,0.0,0.0,7.5,2.1,5.267,2573.5,243.9,82.0,-0.1,0.8,0.1,1.002,1.899,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,3.1,10.0,107818.0,0.053909
2024-02-29,0.0,4.6,9.5,3.7,6.798,2995.6,190.5,92.2,0.3,0.8,4.3,1.011,2.048,1.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,8.9,11.0,109236.0,0.054618
2024-03-01,0.0,5.2,8.2,6.1,5.919,2719.1,394.9,87.5,1.0,0.9,4.2,1.021,2.144,2.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,5.6,10.6,99296.0,0.049648
2024-03-02,0.0,17.4,6.7,3.0,5.659,2853.1,288.3,92.8,0.7,0.6,16.7,1.062,2.26,3.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,5.8,8.3,69557.0,0.0347785
2024-03-03,0.0,0.0,7.3,2.0,5.329,2557.6,492.6,84.4,0.5,0.9,-0.5,1.074,2.25,5.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369,0.0,5.9,9.3,75480.0,0.03774
2024-03-04,0.0,0.3,7.3,2.0,4.591,2484.2,1214.5,74.0,1.7,1.3,-1.4,1.032,2.223,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.0,2.0,11.0,116515.0,0.0582575
2024-03-05,0.0,3.3,7.7,2.6,5.408,2573.9,440.8,83.4,0.2,1.0,3.1,1.017,2.135,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,7.1,9.4,119220.0,0.059609999999999996
2024-03-06,0.0,0.0,7.7,1.3,5.271,2464.7,319.7,81.7,0.0,0.9,0.0,1.02,2.081,1.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.0,6.0,10.9,132775.0,0.0663875
2024-03-07,0.0,0.0,8.6,2.8,5.159,2413.4,1120.8,76.1,1.3,1.7,-1.3,0.995,2.019,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,3.7,14.3,173858.0,0.086929
2024-03-08,0.0,0.0,9.4,3.2,5.03,2376.6,1592.5,69.1,2.2,1.9,-2.2,0.964,1.978,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,4.0,13.2,82238.0,0.041119
2024-03-09,0.0,6.5,9.9,3.5,5.682,2521.9,609.9,75.8,0.4,1.7,6.1,0.959,1.948,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,7.1,14.5,66824.0,0.033412
2024-03-10,0.0,0.1,8.9,1.6,6.137,2601.2,361.9,86.9,0.0,0.8,0.1,0.988,1.925,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,7.7,10.5,108393.0,0.0541965
2024-03-11,0.0,2.5,9.3,2.6,5.804,2608.3,504.4,80.5,0.2,1.3,2.3,0.98,1.909,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,7.3,12.4,101163.0,0.0505815
2024-03-12,0.0,6.0,10.2,3.3,7.123,3080.2,275.0,91.7,0.4,0.8,5.6,1.004,1.891,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,8.4,12.2,110270.0,0.055135
2024-03-13,0.0,0.1,12.2,2.7,7.421,2747.4,292.4,84.7,0.0,1.1,0.1,1.008,1.861,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,11.1,14.6,164514.0,0.082257
2024-03-14,0.0,0.1,13.1,2.6,7.226,2716.2,757.2,78.3,0.4,1.5,-0.3,0.988,1.808,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,6.9,16.8,167695.0,0.0838475
2024-03-15,0.0,3.6,14.2,4.3,7.933,2715.7,358.4,79.0,0.1,1.7,3.5,0.981,1.792,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,13.3,16.5,130630.0,0.065315
2024-03-16,0.0,0.3,12.6,2.5,6.711,2587.8,835.9,74.7,0.8,1.6,-0.5,0.984,1.775,1.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,10.4,14.0,139501.0,0.06975050000000001
2024-03-17,0.0,3.3,12.9,2.2,8.515,3145.2,263.6,91.7,0.2,0.9,3.1,0.989,1.777,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,11.2,15.0,115134.0,0.057567
2024-03-18,0.0,0.0,14.3,1.8,7.839,2728.1,818.4,78.3,0.6,1.6,-0.6,0.975,1.796,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,12.8,17.9,136027.0,0.0680135
2024-03-19,0.0,0.0,13.0,0.8,7.087,2671.7,1034.1,77.6,1.0,1.6,-1.0,0.955,1.803,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,8.7,18.1,187746.0,0.093873
2024-03-20,0.0,0.0,14.7,0.9,6.934,2636.7,1175.8,69.3,1.2,1.9,-1.2,0.935,1.769,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,8.4,21.4,157573.0,0.0787865
2024-03-21,0.0,0.0,15.1,1.6,7.106,2625.3,1769.4,68.1,2.7,2.5,-2.7,0.905,1.741,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,10.7,19.9,178636.0,0.089318
2024-03-22,0.0,2.9,13.4,3.0,7.132,2779.4,1516.1,75.5,2.8,2.4,0.1,0.881,1.637,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,10.2,17.7,195029.0,0.0975145
2024-03-23,0.0,5.9,8.1,4.1,5.271,2757.4,647.2,78.5,1.9,1.7,4.0,0.899,1.537,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0,6.6,11.4,153265.0,0.0766325
2024-03-24,0.0,0.4,8.2,3.7,4.866,2422.0,1193.8,73.0,2.0,1.8,-1.6,0.901,1.448,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,5.2,11.0,153123.0,0.0765615
2024-03-25,0.0,0.7,9.8,3.2,4.736,2348.1,1255.7,64.7,1.8,2.2,-1.1,0.879,1.381,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,4.6,13.9,136388.0,0.068194
2024-03-26,0.0,5.2,10.1,2.8,6.602,2947.1,266.2,85.9,0.4,1.2,4.8,0.902,1.345,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,9.2,12.1,56880.0,0.02844
2024-03-27,0.0,3.9,9.4,4.5,5.455,2415.2,950.8,75.4,1.5,2.0,2.4,0.924,1.335,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,6.6,13.2,137500.0,0.06875
2024-03-28,0.0,0.7,9.8,4.9,5.272,2442.5,464.8,70.9,0.6,1.8,0.1,0.92,1.344,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,6.6,11.9,163782.0,0.081891
2024-03-29,0.0,14.3,11.6,3.4,6.458,2521.3,725.7,76.8,0.5,1.8,13.8,0.931,1.386,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,9.7,15.0,83161.0,0.0415805
2024-03-30,0.0,1.6,9.5,2.1,6.384,2778.7,500.1,87.2,0.6,1.0,1.0,1.007,1.472,3.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,7.5,11.0,128247.0,0.0641235
2024-03-31,0.0,5.4,11.4,2.9,6.8,2683.1,387.9,82.0,0.1,1.3,5.3,1.015,1.559,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,7.7,14.7,108027.0,0.0540135
2024-04-01,0.0,0.5,11.2,4.2,6.455,2473.9,851.6,78.4,0.9,1.8,-0.4,0.995,1.627,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,8.8,13.5,151092.0,0.075546
2024-04-02,0.0,6.9,11.6,4.7,6.485,2561.1,609.9,76.8,0.5,2.0,6.4,0.981,1.666,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,8.6,14.7,175532.0,0.087766
2024-04-03,0.0,6.5,13.8,4.4,7.807,2826.8,908.9,80.5,1.1,2.2,5.4,1.022,1.73,2.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,10.6,17.8,144490.0,0.072245
2024-04-04,0.0,10.9,15.1,4.5,8.848,2952.2,654.4,83.1,0.9,1.7,10.0,1.069,1.888,5.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,12.2,17.5,168570.0,0.084285
2024-04-05,0.0,0.6,16.2,4.3,8.844,2879.0,942.4,77.2,1.4,2.2,-0.8,1.034,2.048,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.0,14.2,18.3,159698.0,0.079849
2024-04-06,0.0,0.0,19.1,3.2,7.551,2676.8,1590.6,56.6,2.4,3.9,-2.4,0.997,2.11,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,14.5,24.9,118499.0,0.059249500000000004
2024-04-07,0.0,4.9,16.1,2.4,8.277,2729.6,499.3,73.7,0.2,1.7,4.7,0.986,2.249,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,15.3,18.6,87934.0,0.043967
2024-04-08,0.0,0.9,16.4,2.9,8.84,2926.8,1519.9,77.5,2.8,2.7,-1.9,0.99,2.378,1.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,11.7,21.9,144231.0,0.0721155
2024-04-09,0.0,1.1,10.6,4.5,5.482,2457.3,1367.0,69.4,2.8,2.5,-1.7,0.954,2.374,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,9.2,12.6,128977.0,0.0644885
2024-04-10,0.0,0.0,12.2,2.2,5.668,2746.9,1607.1,65.9,2.7,2.5,-2.7,0.927,2.273,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,6.9,15.7,184660.0,0.09233
2024-04-11,0.0,0.0,15.3,1.4,8.442,2902.4,819.2,77.8,0.8,1.7,-0.8,0.907,2.201,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,12.3,18.3,204341.0,0.1021705
2024-04-12,0.0,0.0,17.6,1.7,8.901,3012.2,1648.6,73.9,2.5,3.1,-2.5,0.88,2.108,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,11.8,24.0,208524.0,0.104262
2024-04-13,0.0,0.0,19.8,1.9,9.493,2999.6,2414.1,68.5,3.4,4.2,-3.4,0.844,1.925,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,13.7,26.4,186185.0,0.0930925
2024-04-14,0.0,0.0,15.5,2.4,7.502,2810.1,1411.6,68.8,1.8,2.7,-1.8,0.817,1.726,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,11.4,19.4,183814.0,0.091907
2024-04-15,0.0,3.1,11.1,4.0,5.607,2491.5,1021.8,68.6,1.5,2.3,1.6,0.803,1.555,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,8.7,14.3,120362.0,0.060181
2024-04-16,0.0,4.7,9.8,5.3,5.813,2702.6,744.6,77.8,1.6,1.8,3.1,0.842,1.466,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,7.9,11.6,138615.0,0.0693075
2024-04-17,0.0,3.1,8.8,3.1,5.201,2469.5,803.8,74.5,1.3,1.8,1.8,0.847,1.409,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,7.2,11.4,173831.0,0.0869155
2024-04-18,0.0,0.0,9.1,2.1,4.658,2378.7,876.0,66.5,0.9,1.8,-0.9,0.843,1.355,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,4.9,12.3,192654.0,0.096327
2024-04-19,0.0,4.3,9.8,3.7,5.838,2720.3,711.1,77.7,1.2,1.7,3.1,0.848,1.353,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,9.0,12.0,210727.0,0.1053635
2024-04-20,0.0,0.0,7.8,3.9,4.504,2230.7,1277.8,68.8,1.8,2.1,-1.8,0.846,1.371,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,5.6,10.2,213557.0,0.1067785
2024-04-21,0.0,0.5,7.8,4.7,4.709,2271.9,1117.0,71.8,1.5,2.0,-1.0,0.831,1.382,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,5.2,10.1,181971.0,0.0909855
2024-04-22,0.0,0.4,7.7,3.4,4.182,2207.5,1347.1,65.7,1.8,2.3,-1.4,0.814,1.387,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.0,4.7,10.9,190692.0,0.095346
2024-04-23,0.0,0.2,8.4,2.9,3.852,2139.9,2056.6,57.9,2.2,2.9,-2.0,0.791,1.377,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.001,3.4,11.6,197312.0,0.09865600000000001
2024-04-24,0.0,0.0,8.7,3.7,4.499,2210.5,1543.9,65.2,1.5,2.6,-1.5,0.773,1.381,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.0,7.3,11.2,132468.0,0.066234
2024-04-25,0.0,0.0,9.8,1.8,4.442,2285.1,1438.5,60.9,1.3,2.4,-1.3,0.757,1.389,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,5.0,12.9,158825.0,0.0794125
2024-04-26,0.0,1.6,12.4,2.4,5.991,2491.1,1308.8,68.2,1.0,2.5,0.6,0.748,1.342,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,8.3,15.5,145629.0,0.0728145
2024-04-27,0.0,8.0,12.6,3.3,7.813,2727.6,920.5,86.4,0.6,1.8,7.4,0.768,1.287,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,10.5,15.1,120464.0,0.060232
2024-04-28,0.0,0.1,12.6,3.8,6.81,2651.9,1242.2,76.2,1.9,2.6,-1.8,0.804,1.26,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,10.6,16.2,104851.0,0.0524255
2024-04-29,0.0,0.1,14.2,2.5,7.066,2541.4,1574.9,71.6,1.8,2.8,-1.7,0.782,1.215,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,9.4,17.7,127432.0,0.063716
2024-04-30,0.0,0.6,15.7,3.4,8.732,2863.4,1025.0,79.5,1.3,2.3,-0.7,0.773,1.164,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,12.7,18.2,146084.0,0.073042
2024-05-01,0.0,9.3,16.3,2.3,9.033,2759.2,2039.9,79.3,2.2,3.4,7.1,0.77,1.115,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,13.8,19.8,68184.0,0.034092
2024-05-02,0.0,6.7,11.8,3.9,7.501,3060.3,443.9,87.5,1.3,1.2,5.4,0.866,1.13,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.0,11.3,12.9,127328.0,0.063664
2024-05-03,0.0,0.0,12.8,3.2,6.715,2440.2,2248.8,74.2,3.7,3.3,-3.7,0.841,1.137,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.0,10.4,15.7,197607.0,0.0988035
2024-05-04,0.0,0.5,11.6,1.3,7.093,2720.6,1645.7,83.7,2.0,2.3,-1.5,0.815,1.157,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,8.6,14.7,137670.0,0.068835
2024-05-05,0.0,5.1,14.3,1.8,8.516,2999.4,926.2,84.4,1.4,2.0,3.7,0.83,1.226,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,11.0,17.8,142409.0,0.0712045
2024-05-06,0.0,0.0,14.2,2.7,7.574,2682.1,1802.1,76.2,3.0,3.1,-3.0,0.818,1.307,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,11.9,17.3,134768.0,0.067384
2024-05-07,0.0,0.0,15.1,2.7,7.583,2736.1,1850.5,73.0,2.8,3.5,-2.8,0.789,1.374,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,11.3,20.7,164479.0,0.08223950000000001
2024-05-08,0.0,0.0,12.3,2.8,7.023,2849.7,697.8,79.5,0.9,1.6,-0.9,0.773,1.395,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,9.7,14.2,221052.0,0.110526
2024-05-09,0.0,0.0,15.5,2.4,8.012,2865.4,2161.3,74.2,2.3,3.5,-2.3,0.752,1.402,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,10.2,20.4,240877.0,0.1204385
2024-05-10,0.0,0.0,19.0,3.0,7.775,2835.1,2666.2,59.8,2.8,5.3,-2.8,0.723,1.417,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,13.0,25.1,281299.0,0.14064949999999998
2024-05-11,0.0,0.0,20.8,1.9,8.848,2919.4,2578.2,59.8,2.3,5.0,-2.3,0.698,1.433,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,14.9,27.1,232724.0,0.116362
2024-05-12,0.0,4.5,19.4,1.3,9.923,2983.7,1436.1,71.4,1.2,3.1,3.3,0.692,1.336,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,15.0,24.8,129402.0,0.064701
2024-05-13,0.0,1.0,18.8,2.9,9.977,3057.4,852.4,74.8,1.2,2.4,-0.2,0.71,1.281,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,15.8,22.3,179376.0,0.089688
2024-05-14,0.0,11.9,15.2,2.2,9.734,3276.7,498.8,90.7,1.3,1.3,10.6,0.781,1.285,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,14.6,15.7,88888.0,0.044444
2024-05-15,0.0,2.3,16.1,2.2,8.101,2738.8,1197.7,72.6,1.9,2.6,0.4,0.793,1.278,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,13.1,19.2,158760.0,0.07938
2024-05-16,0.0,0.1,16.0,2.4,7.917,2728.6,1610.4,71.1,2.7,3.1,-2.6,0.785,1.268,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,13.4,19.2,179733.0,0.0898665
2024-05-17,0.0,0.0,16.0,1.1,7.896,2679.4,1669.8,70.9,2.4,3.0,-2.4,0.759,1.249,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,12.5,19.6,193578.0,0.096789
